"","Data","Otwarcie","Najwyzszy","Najnizszy","Zamkniecie","Wolumen"
"2270",2004-02-02,3148.59,3194.22,3148.59,3194.22,1771476
"2271",2004-02-03,3162.6,3188.77,3162.6,3188.77,1426331
"2272",2004-02-04,3196.06,3225.19,3196.06,3225.19,1142034
"2273",2004-02-05,3249.92,3258.93,3249.92,3258.93,1872409
"2274",2004-02-06,3283.38,3297.97,3283.38,3297.97,2697696
"2275",2004-02-09,3336.27,3352.44,3336.27,3352.44,2724088
"2276",2004-02-10,3342.97,3358.23,3342.97,3358.23,3063914
"2277",2004-02-11,3359.94,3381.07,3359.94,3378.81,2874255
"2278",2004-02-12,3400.12,3400.12,3393.01,3398.68,3016073
"2279",2004-02-13,3406.08,3406.08,3382.17,3390.93,2817708
"2280",2004-02-16,3398.32,3458.61,3398.32,3458.61,3653343
"2281",2004-02-17,3493.39,3513.76,3493.39,3513.76,5336718
"2282",2004-02-18,3508.73,3523.44,3508.73,3523.44,3518284
"2283",2004-02-19,3565.24,3565.24,3533.27,3558.92,4759305
"2284",2004-02-20,3578.12,3660.39,3578.12,3660.39,5343503
"2285",2004-02-23,3709.9,3738.03,3709.9,3737.52,10616582
"2286",2004-02-24,3688.19,3688.19,3636.68,3642.58,6704513
"2287",2004-02-25,3646.43,3658.95,3637.81,3658.95,4069037
"2288",2004-02-26,3708.8,3708.8,3696.5,3696.5,3278663
"2289",2004-02-27,3713.25,3749.52,3713.25,3749.15,3288042
"2290",2004-03-01,3776.35,3798.36,3771.55,3798.36,4623227
"2291",2004-03-02,3780.48,3833.65,3780.48,3833.65,3332813
"2292",2004-03-03,3841.5,3873.95,3841.5,3873.95,3708997
"2293",2004-03-04,3861.06,3917.23,3861.06,3917.23,3748373
"2294",2004-03-05,3989.39,4001.85,3977.53,4001.85,7490285
"2295",2004-03-08,4079.67,4109.63,4079.67,4109.63,9158744
"2296",2004-03-09,4083.18,4087.58,4081.26,4087.58,8605041
"2297",2004-03-10,4103.82,4107.62,4089.51,4107.62,6569101
"2298",2004-03-11,4009.07,4009.07,3968.42,3982.16,5199535
"2299",2004-03-12,3994.74,4025.66,3994.74,4025.66,5373043
"2300",2004-03-15,4067.82,4067.82,3965.66,3984.58,13045248
"2301",2004-03-16,3920.14,3979.14,3920.14,3979.14,3608511
"2302",2004-03-17,3988.5,3996.67,3988.5,3996.67,3821538
"2303",2004-03-18,3970.68,3970.68,3950.52,3950.52,4074934
"2304",2004-03-19,3814.75,3871.63,3814.75,3871.63,4975422
"2305",2004-03-22,3829.32,3829.32,3791.17,3808.5,958223
"2306",2004-03-23,3807.89,3823.54,3807.89,3823.54,1418912
"2307",2004-03-24,3832.43,3846.24,3832.43,3846.24,1073437
"2308",2004-03-25,3860.58,3881.68,3850.03,3881.68,1152442
"2309",2004-03-26,3902.83,3913.53,3902.83,3913.53,1536035
"2310",2004-03-29,3959.79,3964.1,3959.79,3964.1,1228410
"2311",2004-03-30,3984.6,3996.11,3979.6,3996.11,829153
"2312",2004-03-31,3960.71,3970.06,3954.9,3970.06,755965
"2313",2004-04-01,3982.12,3999.53,3982.12,3999.53,505252
"2314",2004-04-02,4022.71,4047.15,4021.06,4047.15,1060781
"2315",2004-04-05,4045.49,4045.49,4018.6,4041.66,628206
"2316",2004-04-06,4018.63,4042.18,4018.63,4042.18,875205
"2317",2004-04-07,4052.75,4067.3,4052.75,4067.3,700902
"2318",2004-04-08,4088.5,4123.53,4088.5,4123.53,921290
"2319",2004-04-13,4163.55,4166.4,4163.55,4163.74,712333
"2320",2004-04-14,4144.09,4165.48,4144.09,4165.48,707763
"2321",2004-04-15,4179.57,4253.96,4179.57,4253.96,1283591
"2322",2004-04-16,4256.01,4308.25,4256.01,4308.25,2494210
"2323",2004-04-19,4340.76,4401.19,4340.76,4398.83,1819370
"2324",2004-04-20,4413.27,4427.71,4413.27,4427.71,1619456
"2325",2004-04-21,4413.78,4481.07,4413.78,4481.07,1733597
"2326",2004-04-22,4426,4426,4401.05,4401.05,1836953
"2327",2004-04-23,4437.67,4491.34,4437.67,4491.34,1264091
"2328",2004-04-26,4538.34,4542.02,4538.34,4542.02,2184240
"2329",2004-04-27,4549.7,4569.1,4535.97,4569.1,1785153
"2330",2004-04-28,4583,4636.54,4583,4636.54,1291258
"2331",2004-04-29,4562.5,4586.21,4557.34,4586.21,1025467
"2332",2004-04-30,4586.99,4588.01,4574.29,4588.01,727716
"2333",2004-05-04,4616.07,4616.07,4608.67,4613.62,1398751
"2334",2004-05-05,4590.84,4590.84,4529.46,4529.46,1551509
"2335",2004-05-06,4432.11,4481.69,4432.11,4481.69,1069677
"2336",2004-05-07,4468.98,4468.98,4396.28,4397.88,1038403
"2337",2004-05-10,4149.36,4182.53,4149.36,4182.53,1329755
"2338",2004-05-11,4139.77,4139.77,4093.8,4093.8,917026
"2339",2004-05-12,4082.25,4134.46,4082.25,4134.46,1332499
"2340",2004-05-13,4116.17,4116.17,4080.35,4101.19,827710
"2341",2004-05-14,4088.08,4134.52,4088.08,4134.52,552478
"2342",2004-05-17,4162.11,4162.11,4138.91,4161.04,744984
"2343",2004-05-18,4224.16,4224.16,4199.64,4220.16,924303
"2344",2004-05-19,4241.54,4271.89,4241.54,4271.12,1281227
"2345",2004-05-20,4253.25,4275.97,4253.25,4275.97,1448600
"2346",2004-05-21,4288.77,4288.77,4280.27,4287.1,1144249
"2347",2004-05-24,4310.59,4315.81,4276.82,4315.81,1149632
"2348",2004-05-25,4282.95,4282.95,4249.55,4273.27,1557523
"2349",2004-05-26,4270.61,4289.37,4270.61,4289.37,798572
"2350",2004-05-27,4317.15,4343.66,4317.15,4340.11,863583
"2351",2004-05-28,4310.93,4331.75,4310.93,4331.59,513091
"2352",2004-05-31,4354.78,4360.81,4346.42,4360.81,740579
"2353",2004-06-01,4362.25,4371.06,4362.25,4371.06,600751
"2354",2004-06-02,4394.83,4394.83,4386.28,4386.28,618148
"2355",2004-06-03,4373.1,4392.06,4373.1,4392.06,478939
"2356",2004-06-04,4369.48,4391.37,4369.48,4391.37,606171
"2357",2004-06-07,4408.45,4408.45,4385.41,4389.31,713722
"2358",2004-06-08,4399.45,4406.94,4386.27,4406.94,722889
"2359",2004-06-09,4366.79,4373.92,4359.11,4373.92,715777
"2360",2004-06-11,4374,4389.97,4369.41,4389.97,345932
"2361",2004-06-14,4372.85,4372.85,4342.1,4347.66,303773
"2362",2004-06-15,4326.42,4326.42,4291.94,4299.67,381205
"2363",2004-06-16,4302.45,4302.45,4288.73,4288.73,362425
"2364",2004-06-17,4247.85,4247.85,4143.71,4143.71,1003970
"2365",2004-06-18,4135.01,4135.01,4114.24,4128.64,445269
"2366",2004-06-21,4153.11,4191.96,4153.11,4191.96,434103
"2367",2004-06-22,4185.28,4185.28,4161.69,4179.09,280879
"2368",2004-06-23,4206.45,4206.47,4201.92,4206.47,442482
"2369",2004-06-24,4228.81,4228.81,4209.13,4224.79,1230395
"2370",2004-06-25,4224.84,4236.12,4224.84,4236.12,622825
"2371",2004-06-28,4243.43,4243.43,4240.8,4241.06,574718
"2372",2004-06-29,4237.07,4237.07,4216.52,4225.5,464547
"2373",2004-06-30,4196.71,4196.71,4193.33,4193.33,893297
"2374",2004-07-01,4208.42,4208.42,4195.71,4207.26,416327
"2375",2004-07-02,4172.71,4172.71,4167.74,4167.74,771422
"2376",2004-07-05,4175.02,4175.02,4149.81,4161.76,277135
"2377",2004-07-06,4157.34,4162.87,4148.6,4162.87,243344
"2378",2004-07-07,4171.28,4171.28,4152.3,4158.58,196226
"2379",2004-07-08,4143.35,4169.58,4143.35,4169.58,499501
"2380",2004-07-09,4171.02,4178.7,4165.58,4178.7,784067
"2381",2004-07-12,4167.66,4167.66,4143.77,4143.77,427767
"2382",2004-07-13,4105.43,4105.43,4072.47,4072.47,598242
"2383",2004-07-14,4025.45,4037.8,4013.36,4037.8,515226
"2384",2004-07-15,4041.09,4041.09,4007.78,4011.8,488219
"2385",2004-07-16,3990.09,4033.84,3990.09,4033.84,610094
"2386",2004-07-19,4069.93,4087.87,4069.93,4087.87,417213
"2387",2004-07-20,4124.03,4155.99,4124.03,4155.99,1040562
"2388",2004-07-21,4223.4,4223.4,4203.18,4218.01,1148582
"2389",2004-07-22,4196.19,4196.19,4171.88,4191.57,601931
"2390",2004-07-23,4189.07,4219.15,4189.07,4212.21,776537
"2391",2004-07-26,4259.57,4259.57,4236.79,4255.5,467479
"2392",2004-07-27,4202.94,4211.95,4202.94,4211.95,805141
"2393",2004-07-28,4227.03,4227.03,4194.12,4194.12,952352
"2394",2004-07-29,4199.51,4199.51,4190.88,4198.81,798432
"2395",2004-07-30,4200.03,4208.25,4200.03,4208.25,741313
"2396",2004-08-02,4238.1,4238.1,4215.46,4231.22,919440
"2397",2004-08-03,4265.66,4298.48,4265.66,4290.63,1019936
"2398",2004-08-04,4309.73,4324.11,4304.39,4324.11,880854
"2399",2004-08-05,4329.52,4349.37,4329.52,4349.37,918010
"2400",2004-08-06,4283.89,4283.89,4246.01,4246.01,1125433
"2401",2004-08-09,4168.53,4179.5,4161.93,4179.5,863167
"2402",2004-08-10,4183.38,4224.93,4183.38,4224.93,718947
"2403",2004-08-11,4194.36,4194.36,4172.54,4176.72,472771
"2404",2004-08-12,4167.88,4193.18,4165.07,4193.18,428347
"2405",2004-08-13,4189.54,4228.25,4189.54,4228.25,956734
"2406",2004-08-16,4248.26,4254.6,4248.26,4254.6,531050
"2407",2004-08-17,4296.85,4303.2,4292.92,4303.2,588180
"2408",2004-08-18,4311.62,4337.5,4311.62,4337.5,952427
"2409",2004-08-19,4326.75,4331.68,4321.91,4331.68,666474
"2410",2004-08-20,4299.94,4318.69,4299.94,4318.69,899360
"2411",2004-08-23,4324.92,4327.74,4308.87,4327.74,1858332
"2412",2004-08-24,4327.37,4352.06,4327.37,4352.06,1049188
"2413",2004-08-25,4376.15,4379.9,4372.24,4372.24,746588
"2414",2004-08-26,4408.14,4432.36,4408.14,4432.36,680591
"2415",2004-08-27,4470.45,4521.92,4470.45,4521.92,636513
"2416",2004-08-30,4501.64,4501.64,4483.92,4483.92,562010
"2417",2004-08-31,4482.08,4482.08,4477.61,4481.54,715910
"2418",2004-09-01,4462.78,4481.44,4444.21,4481.44,712317
"2419",2004-09-02,4468.63,4491.48,4468.63,4491.48,769505
"2420",2004-09-03,4504.13,4507.1,4492.43,4507.1,664900
"2421",2004-09-06,4545.98,4545.98,4515.02,4527.88,1226349
"2422",2004-09-07,4538.34,4555.22,4538.34,4555.22,943994
"2423",2004-09-08,4554.72,4591.81,4554.72,4591.81,897193
"2424",2004-09-09,4569,4636.27,4569,4636.27,914627
"2425",2004-09-10,4639.75,4643.29,4638.92,4638.92,1274506
"2426",2004-09-13,4661.78,4674.8,4661.78,4674.8,990287
"2427",2004-09-14,4656.65,4680.2,4656.65,4680.2,835439
"2428",2004-09-15,4679,4698.88,4679,4698.88,1155075
"2429",2004-09-16,4700.56,4756.98,4700.56,4756.98,915269
"2430",2004-09-17,4782.87,4782.87,4779.39,4782.41,1038565
"2431",2004-09-20,4808.14,4825.8,4808.14,4825.8,937049
"2432",2004-09-21,4826.79,4835.12,4813.8,4835.12,899622
"2433",2004-09-22,4821.78,4822.52,4819.1,4822.52,754280
"2434",2004-09-23,4819.37,4850.44,4819.37,4850.44,662063
"2435",2004-09-24,4869.52,4869.52,4838.99,4851.93,1007320
"2436",2004-09-27,4820.36,4820.36,4813.83,4815.47,539267
"2437",2004-09-28,4807.18,4823.1,4807.18,4823.1,631446
"2438",2004-09-29,4860.26,4868.36,4857.06,4868.36,686910
"2439",2004-09-30,4885.45,4910.8,4885.45,4910.8,678508
"2440",2004-10-01,4912.31,4957.14,4912.31,4957.14,646472
"2441",2004-10-04,4993.53,5022.51,4993.53,5022.51,1029232
"2442",2004-10-05,5045.25,5059.02,5045.25,5054.12,777223
"2443",2004-10-06,5029.44,5029.44,4983.5,4983.5,608831
"2444",2004-10-07,4933.94,4936.08,4925.68,4925.68,554582
"2445",2004-10-08,4830.29,4831.42,4825.08,4825.08,412973
"2446",2004-10-11,4816.9,4816.9,4781.5,4802.12,310950
"2447",2004-10-12,4830.2,4830.2,4788.43,4789.86,795067
"2448",2004-10-13,4766.81,4796.17,4763.82,4796.17,571077
"2449",2004-10-14,4745.49,4758.01,4736.38,4758.01,506348
"2450",2004-10-15,4751.94,4784.05,4751.94,4784.05,332604
"2451",2004-10-18,4765.77,4765.77,4740.1,4743.35,419654
"2452",2004-10-19,4735.64,4735.64,4704.8,4704.8,485707
"2453",2004-10-20,4619.78,4628.85,4601.22,4628.85,586122
"2454",2004-10-21,4624.59,4624.59,4579,4579,310446
"2455",2004-10-22,4561.61,4584.8,4561.61,4584.8,431355
"2456",2004-10-25,4550.61,4550.61,4536.19,4536.98,538530
"2457",2004-10-26,4524.11,4558.24,4524.11,4558.24,470185
"2458",2004-10-27,4568.2,4608.71,4568.2,4608.71,615148
"2459",2004-10-28,4627.76,4667.18,4627.76,4667.18,555083
"2460",2004-10-29,4713.94,4757.86,4713.94,4757.86,508985
"2461",2004-11-02,4798.21,4798.21,4782.39,4786.43,558305
"2462",2004-11-03,4773.22,4781.86,4751.37,4781.86,526238
"2463",2004-11-04,4716.43,4717.45,4696.7,4717.45,423641
"2464",2004-11-05,4627.59,4638.55,4611.56,4638.55,435108
"2465",2004-11-08,4618.5,4618.5,4606.47,4616.75,505803
"2466",2004-11-09,4580.65,4616.8,4580.65,4616.8,530365
"2467",2004-11-10,4597.69,4597.69,4581.4,4591.76,491570
"2468",2004-11-12,4549.5,4571.11,4549.5,4567.57,712171
"2469",2004-11-15,4556.79,4557.04,4540.65,4557.04,618085
"2470",2004-11-16,4493.95,4522.33,4493.95,4522.33,586707
"2471",2004-11-17,4503.08,4531.12,4503.08,4531.12,718537
"2472",2004-11-18,4523.37,4544.62,4523.37,4544.62,1320365
"2473",2004-11-19,4582.01,4582.01,4557.03,4576.56,1334229
"2474",2004-11-22,4563.92,4563.92,4540.51,4549.22,2889694
"2475",2004-11-23,4544.65,4544.65,4514.93,4514.93,1110638
"2476",2004-11-24,4474.96,4501,4474.96,4501,1167997
"2477",2004-11-25,4554.6,4600.37,4554.6,4600.37,900332
"2478",2004-11-26,4635.47,4658.39,4635.47,4658.39,994657
"2479",2004-11-29,4604.3,4604.3,4571.93,4573.43,1067799
"2480",2004-11-30,4555.27,4578.42,4555.27,4578.42,1796711
"2481",2004-12-01,4598.42,4624.75,4598.42,4624.75,2459606
"2482",2004-12-02,4666.72,4675.55,4665.53,4675.55,1620634
"2483",2004-12-03,4697.9,4716.05,4697.9,4716.05,1017595
"2484",2004-12-06,4724.54,4728.06,4715.08,4728.06,1169778
"2485",2004-12-07,4698.62,4739.45,4698.62,4739.45,1608113
"2486",2004-12-08,4749.08,4758.9,4749.08,4758.9,2561871
"2487",2004-12-09,4750.84,4769.76,4750.84,4769.76,1481773
"2488",2004-12-10,4750.4,4762.74,4742.6,4762.74,956570
"2489",2004-12-13,4733.42,4733.42,4707.56,4707.56,1060841
"2490",2004-12-14,4671.77,4710.68,4671.77,4710.68,2030408
"2491",2004-12-15,4709.82,4709.82,4698.93,4706.63,2980850
"2492",2004-12-16,4694.18,4694.18,4689.54,4691.61,2106521
"2493",2004-12-17,4684,4684,4663.4,4675.33,1108568
"2494",2004-12-20,4626.82,4629.63,4611.63,4629.63,1756958
"2495",2004-12-21,4592.78,4603.01,4592.78,4603.01,2253183
"2496",2004-12-22,4596.76,4603.48,4584.79,4603.48,1361065
"2497",2004-12-23,4606.23,4606.98,4589.3,4606.98,2316164
"2498",2004-12-24,4628.61,4660.82,4628.61,4660.82,883488
"2499",2004-12-27,4660.29,4663.25,4651.05,4663.25,1622628
"2500",2004-12-28,4631.94,4631.94,4622.4,4624.39,3191941
"2501",2004-12-29,4654.74,4686.73,4654.74,4686.73,4215595
"2502",2004-12-30,4699.01,4699.01,4686.31,4695.19,2972033
"2503",2004-12-31,4714.81,4742.96,4714.81,4738.62,906182
"2504",2005-01-03,4760.49,4760.49,4745.22,4756.15,1133586
"2505",2005-01-04,4733.24,4740.1,4724.25,4740.1,1122388
"2506",2005-01-05,4680.55,4680.55,4670.15,4674.73,1388845
"2507",2005-01-06,4646.36,4679.62,4646.36,4679.62,1483142
"2508",2005-01-07,4686.64,4718.59,4686.64,4718.59,1342114
"2509",2005-01-10,4701.35,4701.35,4682.9,4693.17,1149113
"2510",2005-01-11,4664.58,4664.58,4647.63,4653.81,955887
"2511",2005-01-12,4671.58,4682.79,4671.58,4682.79,1323307
"2512",2005-01-13,4675.82,4688.04,4670.47,4688.04,1935527
"2513",2005-01-14,4669.52,4684.81,4650.06,4684.81,1529066
"2514",2005-01-17,4700.82,4720.71,4700.65,4720.71,8689447
"2515",2005-01-18,4674.49,4674.49,4631.82,4640.66,7379693
"2516",2005-01-19,4618.74,4647.14,4618.74,4647.14,2551035
"2517",2005-01-20,4611.89,4621.86,4610.39,4621.86,4124025
"2518",2005-01-21,4605.64,4605.64,4584.98,4596.42,2093340
"2519",2005-01-24,4569.79,4588.64,4569.79,4587.24,2139333
"2520",2005-01-25,4617.88,4621.39,4615.82,4621.39,3260850
"2521",2005-01-26,4624.17,4655.36,4624.17,4655.36,2671333
"2522",2005-01-27,4658.21,4667.24,4658.21,4667.24,1516245
"2523",2005-01-28,4688.7,4693.5,4688.7,4692.1,2398742
"2524",2005-01-31,4751.02,4768.86,4751.02,4768.86,2953099
"2525",2005-02-01,4773.66,4836.89,4773.66,4836.89,2293293
"2526",2005-02-02,4855.84,4856.11,4851.76,4856.11,2076652
"2527",2005-02-03,4858.67,4858.67,4849.96,4858.08,8607445
"2528",2005-02-04,4843.92,4864.72,4843.92,4864.72,4507636
"2529",2005-02-07,4925.1,4965.18,4925.1,4965.18,4859293
"2530",2005-02-08,4924.61,4924.61,4912.27,4912.27,3898618
"2531",2005-02-09,4884.26,4905.26,4884.26,4905.26,3375543
"2532",2005-02-10,4827.5,4863.44,4827.5,4863.44,6720599
"2533",2005-02-11,4862.42,4862.42,4837.08,4852.66,11010396
"2534",2005-02-14,4825.2,4830.84,4821.54,4830.84,4048670
"2535",2005-02-15,4769.63,4793.39,4769.63,4793.39,2358294
"2536",2005-02-16,4816.89,4816.89,4802.66,4807.41,3419755
"2537",2005-02-17,4791.4,4808.3,4781.83,4808.3,4908017
"2538",2005-02-18,4778.79,4793.63,4778.79,4793.63,9675211
"2539",2005-02-21,4789.55,4798.13,4788.4,4798.13,3304492
"2540",2005-02-22,4781.88,4787.58,4779.19,4787.58,4696038
"2541",2005-02-23,4776.68,4776.68,4767.4,4774.16,3632267
"2542",2005-02-24,4773.77,4805.05,4773.77,4805.05,5130983
"2543",2005-02-25,4789.4,4790.95,4774.16,4790.95,4015259
"2544",2005-02-28,4754.83,4756.33,4741.74,4756.33,3728066
"2545",2005-03-01,4714,4739.61,4714,4739.61,1510458
"2546",2005-03-02,4708.88,4708.88,4668.05,4668.05,2820588
"2547",2005-03-03,4649.35,4675.14,4649.35,4675.14,1579023
"2548",2005-03-04,4674.77,4674.77,4651.24,4671.78,2274619
"2549",2005-03-07,4645.98,4649.69,4633,4649.69,1602542
"2550",2005-03-08,4619.24,4619.24,4600.65,4601.5,1743661
"2551",2005-03-09,4567.79,4567.79,4544.31,4558.23,1764874
"2552",2005-03-10,4535.29,4535.29,4511.05,4524.14,3195906
"2553",2005-03-11,4495.49,4496.77,4489.51,4496.77,2738878
"2554",2005-03-14,4467.87,4467.87,4432.48,4440.92,1675374
"2555",2005-03-15,4432.72,4451.45,4432.72,4451.45,2162370
"2556",2005-03-16,4393.49,4393.49,4334.98,4348.79,2015899
"2557",2005-03-17,4310.79,4310.79,4284.98,4286.57,4445543
"2558",2005-03-18,4293.38,4321.27,4293.38,4321.27,4272113
"2559",2005-03-21,4326.2,4326.2,4283.34,4290.24,2210036
"2560",2005-03-22,4282.38,4317.77,4282.38,4317.77,1303036
"2561",2005-03-23,4302.98,4319.35,4302.98,4319.35,1746353
"2562",2005-03-24,4322.6,4333.29,4320.34,4333.29,1297709
"2563",2005-03-29,4327.25,4329.82,4321.2,4329.82,1418627
"2564",2005-03-30,4346.96,4353.72,4337.71,4353.72,1258318
"2565",2005-03-31,4372.71,4372.71,4361.53,4366.21,5165442
"2566",2005-04-01,4366.41,4370.88,4353.29,4370.88,2009317
"2567",2005-04-04,4356.27,4356.27,4336.84,4347.54,12327984
"2568",2005-04-05,4341.44,4341.44,4327.77,4333.21,6864849
"2569",2005-04-06,4338.65,4361.19,4338.65,4361.19,2455491
"2570",2005-04-07,4351.68,4356.99,4344.71,4356.99,1958888
"2571",2005-04-11,4336,4336.96,4329.83,4336.96,1798643
"2572",2005-04-12,4340.43,4345.95,4325.75,4345.95,1498142
"2573",2005-04-13,4335.41,4335.41,4317.68,4331.87,2307310
"2574",2005-04-14,4282.55,4282.55,4250.21,4261.56,4505401
"2575",2005-04-15,4234.09,4249.52,4222.58,4249.52,2608012
"2576",2005-04-18,4142.94,4173.09,4136.26,4173.09,2306055
"2577",2005-04-19,4144.58,4144.58,4124.34,4138.05,3915870
"2578",2005-04-20,4142.06,4142.06,4115.49,4129.21,4067982
"2579",2005-04-21,4114.2,4114.2,4085.13,4098.8,2194363
"2580",2005-04-22,4117.47,4119.31,4117.47,4119.31,3942257
"2581",2005-04-25,4124.12,4127,4116.49,4127,4919261
"2582",2005-04-26,4109.45,4109.45,4089.18,4093.03,1947670
"2583",2005-04-27,4046.58,4064.01,4045.16,4064.01,2247631
"2584",2005-04-28,4055.59,4075.62,4055.59,4075.62,2759365
"2585",2005-04-29,4075.73,4082.1,4075.73,4082.1,1092672
"2586",2005-05-02,4093.26,4111.54,4093.12,4111.54,669193
"2587",2005-05-04,4109.07,4109.07,4081.28,4081.28,1448454
"2588",2005-05-05,4107.66,4111.85,4095.21,4111.85,3331915
"2589",2005-05-06,4052.3,4073.2,4052.3,4073.2,5492400
"2590",2005-05-09,4061.64,4069.16,4061.64,4069.16,8418929
"2591",2005-05-10,4023.15,4023.83,4021.62,4023.83,2460433
"2592",2005-05-11,3996.85,4007.03,3996.49,4007.03,2513949
"2593",2005-05-12,4017.11,4044.46,4017.11,4044.46,1428390
"2594",2005-05-13,4037.79,4047.59,4022.47,4047.59,1778789
"2595",2005-05-16,4036.57,4036.57,3997.05,4015.95,1635355
"2596",2005-05-17,3979.29,3979.29,3942.91,3952.27,1899383
"2597",2005-05-18,3958.22,3997.34,3958.22,3997.34,3003832
"2598",2005-05-19,4003.17,4011.58,4001.39,4011.58,3270035
"2599",2005-05-20,4011.49,4012.23,4008.82,4012.23,3835408
"2600",2005-05-23,4016.85,4041.19,4016.85,4041.19,3488820
"2601",2005-05-24,4030.26,4066.3,4030.26,4066.3,5069529
"2602",2005-05-25,4058.41,4090.7,4058.41,4090.7,2691108
"2603",2005-05-27,4112.14,4138.22,4112.14,4138.22,985729
"2604",2005-05-30,4154.24,4154.24,4123.81,4143.49,4532585
"2605",2005-05-31,4122.62,4140.47,4122.62,4140.47,3625980
"2606",2005-06-01,4124.84,4134.3,4124.84,4134.3,3358537
"2607",2005-06-02,4154.92,4167.65,4154.92,4167.65,3409154
"2608",2005-06-03,4152.01,4188.02,4152.01,4188.02,4907085
"2609",2005-06-06,4216.83,4227.34,4207.09,4227.34,2526470
"2610",2005-06-07,4222.3,4253.25,4222.3,4253.25,2647836
"2611",2005-06-08,4260.89,4274.93,4253.01,4274.93,3766311
"2612",2005-06-09,4253.73,4295.95,4253.73,4295.95,3307335
"2613",2005-06-10,4294.5,4294.5,4274.21,4283.64,4857708
"2614",2005-06-13,4268.48,4314.92,4268.48,4314.92,7330170
"2615",2005-06-14,4297.97,4297.97,4286.94,4294.81,7118378
"2616",2005-06-15,4312.98,4328.01,4310.56,4328.01,2777111
"2617",2005-06-16,4316.51,4338.1,4316.51,4338.1,3410347
"2618",2005-06-17,4343.82,4362.26,4343.82,4362.26,11435402
"2619",2005-06-20,4335.97,4362.53,4335.97,4362.53,3704661
"2620",2005-06-21,4368.6,4385.71,4368.6,4385.71,3615959
"2621",2005-06-22,4385.13,4386.06,4375.22,4386.06,3298137
"2622",2005-06-23,4361.02,4383.2,4361.02,4383.2,2405012
"2623",2005-06-24,4368.22,4401.29,4368.22,4401.29,2856340
"2624",2005-06-27,4373.4,4373.4,4371.74,4371.74,1560628
"2625",2005-06-28,4381.13,4386.43,4374.44,4386.43,1888379
"2626",2005-06-29,4377.15,4377.15,4360.15,4368.85,1689581
"2627",2005-06-30,4364.75,4366.99,4357.21,4366.99,4178201
"2628",2005-07-01,4373.15,4404.29,4373.15,4404.29,3668879
"2629",2005-07-04,4398.18,4401.46,4388.82,4401.46,2338418
"2630",2005-07-05,4393.94,4393.94,4366.86,4366.86,1777931
"2631",2005-07-06,4360.08,4373.6,4358.83,4373.6,2338014
"2632",2005-07-07,4336.5,4348.35,4325.21,4348.35,3034326
"2633",2005-07-08,4354.8,4386.25,4354.8,4386.25,4115456
"2634",2005-07-11,4397.13,4400.68,4392.81,4400.68,3922929
"2635",2005-07-12,4390.75,4409.05,4390.75,4409.05,3210300
"2636",2005-07-13,4429.29,4432.89,4424.03,4432.89,8916702
"2637",2005-07-14,4408.3,4414.86,4407.21,4414.86,7481844
"2638",2005-07-15,4375.64,4408.22,4375.64,4408.22,4662004
"2639",2005-07-18,4417.6,4417.6,4406.59,4406.59,3582963
"2640",2005-07-19,4405.38,4413.97,4400.89,4413.97,3494446
"2641",2005-07-20,4421.25,4421.25,4404.29,4405.89,2933948
"2642",2005-07-21,4388.65,4388.65,4380.34,4387.45,3255559
"2643",2005-07-22,4373.28,4385.29,4368.89,4385.29,1829681
"2644",2005-07-25,4383.6,4393.75,4383.6,4393.75,2881451
"2645",2005-07-26,4416.29,4420.24,4407.69,4420.24,3591340
"2646",2005-07-27,4458.81,4503.16,4458.81,4503.16,6758785
"2647",2005-07-28,4526.42,4526.42,4522.16,4522.54,4553991
"2648",2005-07-29,4516.67,4530.06,4516.67,4530.06,4122440
"2649",2005-08-01,4553.25,4575.49,4553.25,4575.49,2155855
"2650",2005-08-02,4574.69,4578.48,4571.28,4578.48,2404199
"2651",2005-08-03,4530.71,4570,4530.71,4570,4126662
"2652",2005-08-04,4521.69,4580.63,4521.69,4580.63,3180429
"2653",2005-08-05,4532.53,4543.21,4532.53,4543.21,2676032
"2654",2005-08-08,4524.76,4524.76,4514.69,4520.74,2555730
"2655",2005-08-09,4505.59,4505.59,4484.89,4499,1956831
