"","Data","kty_mv","brs_mv","cog_mv","kgh_mv","stp_mv","odl_mv","fer_mv","mnc_mv","kmp_mv","suw_mv","plx_mv","cie_mv","erg_mv","zap_mv","pce_mv","rdl_mv","obl_mv","att_mv","krc_mv","zwc_mv","vrg_mv","dbc_mv","fte_mv","ksw_mv","lbw_mv","snk_mv","amc_mv","pps_mv","wwl_mv","gcn_mv","snw_mv","prt_mv","lpp_mv","gob_mv","rdn_mv","car_mv","ccc_mv","amb_mv","mil_mv","mbk_mv","spl_mv","ing_mv","bhw_mv","imp_mv","ats_mv","peo_mv","bos_mv","mci_mv","gtn_mv","pko_mv","cpa_mv","inc_mv","bst_mv","gki_mv","mwt_mv","kri_mv","prf_mv","pgm_mv","kci_mv","ago_mv","mza_mv","atg_mv","eur_mv","eat_mv","slz_mv","sfs_mv","act_mv","abe_mv","etl_mv","oex_mv","kom_mv","opn_mv","rbw_mv","asb_mv","lrq_mv","mcp_mv","neu_mv","swd_mv","bio_mv","emc_mv","crm_mv","phr_mv","mab_mv","slv_mv","snt_mv","vox_mv","mdg_mv","bml_mv","bra_mv","ene_mv","mrc_mv","awm_mv","adv_mv","mph_mv","bkm_mv","pkn_mv","kgn_mv","bdz_mv","pep_mv","lts_mv","pgn_mv","cez_mv","mol_mv","ena_mv","pge_mv","sen_mv","tpe_mv","zep_mv","irl_mv","trr_mv","unt_mv","eng_mv","pen_mv","mls_mv","efk_mv","stx_mv","rlp_mv","apt_mv","nvt_mv","tim_mv","hdr_mv","stf_mv","fsg_mv","pue_mv","ipl_mv","dga_mv","rwl_mv","dpl_mv","mgt_mv","len_mv","fmf_mv","arr_mv","wlt_mv","msw_mv","rfk_mv","msz_mv","prm_mv","bdx_mv","rmk_mv","ech_mv","elb_mv","ltx_mv","mdi_mv","bbd_mv","shd_mv","pxm_mv","rpc_mv","msp_mv","enp_mv","pnd_mv","wik_mv","ulm_mv","cdr_mv","sgn_mv","acp_mv","opl_mv","cmr_mv","elz_mv","net_mv","was_mv","tlx_mv","sme_mv","bcm_mv","cmp_mv","lsi_mv","ntt_mv","prd_mv","cig_mv","u2k_mv","abs_mv","cps_mv"
"3031",2019-09-25,2655.12,1071.6,177.01,15796,1252.77,66.665,222.38,1145.06,NA,54.46,79.854,1797.07,28.03,1535.25,1072.5,46.1,164.84,3313.13,77.908,4640.23,989.4,1041,540.84,982.63,93.97,525.54,896.65,152.91,910.99,21.4,NA,71.33,15301.01,190.15,8.78,2904.46,5351.84,392.4,7218.04,14415.41,31198.19,25239.4,6728.97,9.01,14.5,27283.76,658.07,471.29,227.72,49312.5,23.21,16.6,NA,195.95,NA,101.24,27.909,12.35,28.12,465.81,7.79,385.82,2989.23,9890.92,13.63,24.26,52.57,310.77,74.22,NA,27.81,311.3,382.72,106.7,23.57,43.29,1542.9,17.74,370.07,61.91,81.26,84.58,1056.5,NA,118.88,322.56,111.26,59.15,11.65,325.22,57.293,37.74,102.76,119.97,351.13,41182.56,499.15,49.28,1167.9,15974.39,26827.92,43654.12,31482.32,3847.17,14374.72,143.33,2688.41,374.06,229.87,117.47,178.94,2625.19,186,116.96,28.31,789.98,51.89,698.18,81.876,167.15,81.161,NA,45.06,NA,86.84,7.91,293.04,7.92,430.66,72.907,2097.89,23.91,470.93,86.8,121.19,58.53,49.6,3301.66,28.62,1740.45,30.19,312.9,159.07,50.95,21.33,564.34,130.03,12.24,22.23,132.73,21.62,256.87,23539.79,55.88,3963.55,7211.4,1441.1,35.18,1520.17,123.7,40.151,28.681,19.19,417.82,45.81,31.324,8.84,158.38,NA,939.44,15943.86
"3032",2019-09-26,2668.4,1053.6,178.57,15808,1277.88,68.25,200.37,1145.06,NA,54.46,79.854,1802.34,28.03,1542.47,1072.5,45.72,164.84,3273.45,77.059,4640.23,994.09,1048.88,550.41,984.82,91.57,532.26,869.2,156.47,910.99,21.42,NA,71.33,15652.97,190.15,9.28,2975.3,5615.32,394.72,7236.24,14398.47,31831.13,25499.6,6702.84,8.61,NA,27178.77,656.21,465.99,239.11,49287.5,23.29,16.35,NA,195.2,16.859,NA,27.909,12.46,28.8,455.56,NA,387.47,2966.96,9868.96,13.91,23.95,52.91,314.77,74.97,NA,26.05,305.73,389.99,108.03,23.09,42.18,1547.36,18.29,367.07,NA,82.52,83.48,1070.22,NA,118.88,324.61,111.44,60.64,11.97,334.65,57.6,37.74,104.08,119.97,352.27,41392.93,499.15,46.92,1163.35,15970.8,26657.55,44255.91,31318.44,3928.84,14771.11,142.13,2712.95,377.11,229.87,113.5,188.32,2658.31,NA,115.83,28.31,788.77,51.89,682.65,81.876,166.76,78.84,126.41,45.52,196,88.13,7.57,293.04,7.86,447.35,72.453,2100.76,23.91,476.96,85,120.42,55.18,49.6,3201.61,28.62,1744.14,30.1,308.44,150.77,50.74,18.84,526.48,128.83,11.92,22.23,133.71,22.62,256.87,23837.76,57.49,4051.1,7257.34,1404.67,35.82,1510.1,122.8,40.294,29.362,19.19,413.09,45.98,31.46,8.57,159.68,5.9255,914.05,16190.1
"3033",2019-09-27,2672.82,1068,180.64,15960,1277.88,66.274,216.59,1145.06,28.252,54,79.854,1791.8,28.03,1535.25,1072.5,45.53,163.18,3368.68,77.059,4640.23,994.09,1056.77,554,978.26,92.88,524.2,861.58,155.58,956.68,21.37,NA,68.67,15819.69,181.81,10,2989.47,5726.47,394.72,7211.98,15372.48,32259.9,26020,6728.97,8.61,NA,27191.9,659.93,471.29,222.79,50050,NA,15.77,NA,195.95,16.766,98.02,27.909,12.35,28.8,455.56,NA,385.41,2944.7,9879.94,13.63,24.94,53.75,312.37,74.97,118.68,26.25,312.68,413.28,105.8,23.09,43.29,1609.98,20.07,365.78,64.3,80.84,77.99,1092.17,NA,123.2,327.69,111.44,60.27,11.97,329.94,57.184,37.86,105.92,119.97,352.27,41174.14,499.15,46.92,1172.44,15967.19,27191.38,44130.53,31383.99,3842.76,14591.61,143.33,2683.15,368.98,226.53,116.91,189.88,2645.89,276,124.3,28.31,782.69,51.89,682.65,82.099,166,78.84,NA,45.52,182,85.55,7.89,281.97,7.83,450.69,72.907,2100.76,23.48,470.93,82,118.51,54.81,49.6,3156.59,28.62,1757.07,29.91,310.22,159.07,51.15,20.05,531.21,130.03,11.8,21.64,110.5,22.62,256.87,23559.01,58.88,4059.06,7316.39,1404.67,35.5,1516.81,121.45,40.151,28.681,18.89,404.8,45.32,30.788,NA,160.32,5.9255,926.75,16571.76
"3034",2019-09-30,2628.57,1058.4,181.68,16000,1328.1,68.25,208.48,1164.97,27.587,54.46,75.465,1778.62,28.03,1546.08,1072.5,44.38,164.84,3354.79,77.059,4640.23,992.92,1056.77,550.41,978.26,91.57,524.2,860.05,158.25,942.4,22.44,NA,71.33,15930.84,189.6,10,2918.63,5693.53,390.08,6932.96,14720.32,32014.89,25941.94,6728.97,8.61,12.81,26876.93,633.9,481.88,206.85,49150,NA,15.02,NA,192.21,16.679,100.6,26.955,NA,26.2,451.83,7.62,379.2,2922.43,9836.03,12.69,25.19,52.4,313.97,74.97,NA,26.93,302.95,407.46,108.03,21.96,44.94,1605.51,19.58,364.06,NA,78.31,77.99,1097.66,NA,119.87,327.69,108.2,58.52,11.63,341.72,56.659,37.86,103.81,121.69,352.27,41527.57,469.35,48.03,1181.53,15959.98,26714.34,44481.57,31187.33,3794.2,14943.13,142.13,2711.19,363.9,215.66,116.91,193.01,2647.96,324,135.6,27.97,789.98,51.41,695.07,81.876,156.42,81.161,122.08,44.43,182,85.55,7.89,291.74,7.83,447.35,71.76,2080.64,NA,466.1,82,116.98,49.96,50.34,3136.58,30.6,1736.76,29.72,310.22,157.23,50.33,18.84,528.84,128.24,11.88,21.64,97.43,22.62,256.87,23395.61,54.95,4063.04,7250.78,1412.76,35.82,1500.04,119.66,38.865,29.362,19.19,394.15,45,30.242,NA,155.47,5.8201,869.62,16263.97
"3035",2019-10-01,2602.01,1032,181.68,15448,1311.36,66.274,208.48,1184.89,28.252,54.46,79.854,1691.67,28.03,1506.35,NA,43.62,164.84,3277.42,76.893,4659.56,990.58,1051.51,562.37,973.88,88.29,510.76,852.43,151.14,942.4,21.97,NA,71.33,15893.79,189.04,9.28,2861.96,5454.76,393.56,6854.11,14610.21,31851.55,25785.82,6572.18,8.61,14.06,26666.96,600.44,NA,211.02,48562.5,23.29,17.52,NA,189.96,16.679,NA,26.25,NA,30.52,451.83,7.62,383.75,2902.95,9825.05,13.07,24.88,51.04,309.97,75.71,117.98,26.84,296.01,392.9,106.02,20.52,44.94,1609.98,19.58,359.77,64.3,78.31,71.18,1097.66,NA,119.04,313.32,104.59,59.15,11.54,341.72,59.701,38.56,96.17,118.68,352.27,41468.67,484.25,47.4,1172.44,16100.55,26419.03,44456.49,30974.28,3778.75,14958.09,138.55,2769.03,352.72,225.69,113.5,193.01,2598.27,300,129.39,27.97,786.33,51.89,691.97,80.314,162.93,80.696,122.94,44.9,180.6,81.69,7.66,289.13,NA,434,71.991,2109.38,23.48,461.87,80,108.57,53.61,50.34,3216.62,30.6,1758.93,29.72,310.22,151.24,50.54,18.17,518.2,122.84,11.4,21.45,108.87,22.42,256.87,23145.7,52.65,4074.98,7165.47,1433,35.82,1486.61,117.86,39.722,28.681,18.89,392.97,42.06,29.706,NA,153.85,5.9255,920.4,16054.66
"3036",2019-10-02,2553.34,1024.8,181.17,14864,1333.68,66.274,220.06,NA,28.699,54.46,73.866,1617.89,28.03,1481.06,1050,46.1,NA,3128.63,75.879,4678.9,961.27,1038.37,586.3,962.94,87.42,505.38,861.58,144.02,930.98,21.93,9.52,71.14,15652.97,184.04,8.93,2805.28,5306.56,388.92,6975.42,14466.23,30361.06,25603.68,6480.72,8.61,NA,26084.27,619.03,475.52,201.91,46737.5,23.29,19.69,NA,189.96,16.679,NA,27.196,12.35,30.79,449.97,7.62,387.47,2783.27,9726.25,13.53,23.7,52.4,310.77,76.46,120.79,26.93,291.84,394.36,104.23,20.52,44.94,1578.67,20.19,353.76,64.57,75.53,75.79,1097.66,NA,117.37,312.29,101.34,58.52,11.09,341.72,56.659,39.02,NA,111.8,348.86,41140.48,484.25,49.44,1127,15859.07,25589.89,44481.57,30236.8,3697.08,14471.95,143.33,2688.41,347.63,220.68,113.5,190.66,2525.81,271.2,126.56,27.47,782.69,51.41,685.77,80.537,162.93,77.448,128.14,44.9,182,81.05,7.89,289.13,7.86,440.67,71.76,2011.67,22.84,455.83,79,112.14,53.69,50.34,3136.58,30.15,1747.84,28.01,310.22,152.62,50.54,18.17,525.29,121.64,11.56,20.86,117.7,22.42,254.38,22520.92,52.65,4019.27,7060.48,1412.76,35.18,1510.1,117.41,40.008,29.362,18.56,391.78,42.39,29.706,NA,153.85,NA,907.71,16251.65
"3037",2019-10-03,2544.49,1026,181.17,14788,1283.46,66.274,217.17,1135.1,27.806,53.53,75.865,1581,27.86,1481.06,1050,46.1,164.18,3156.4,75.791,4601.56,968.3,1025.22,574.34,971.69,88.07,505.38,872.25,153.8,939.55,21.91,9.52,71.14,14902.74,186.26,9.21,2812.37,5199.52,387.76,6429.52,14762.67,28911.41,25369.5,6454.58,8.61,14.25,26312.62,633.9,474.46,242.9,46450,21.34,20.02,487.91,186.98,16.679,NA,27.196,12.35,30.66,441.59,7.62,354.36,2742.91,9726.25,13.53,23.32,51.89,317.16,76.84,NA,27.72,291.84,398.72,104.23,20.36,44.94,1565.26,20.99,350.33,61.91,76.96,72.06,1100.41,NA,117.71,311.26,106.39,57.9,10.54,NA,56.133,38.79,84.32,105.78,348.86,41906.24,NA,46.77,1145.18,15920.33,25033.33,NA,30204.02,3626.45,14599.09,142.13,2793.56,352.72,224.02,115.2,189.88,2488.54,298.8,119.78,27.31,785.12,51.41,688.87,NA,165.23,77.912,122.94,44.59,179.2,75.9,7.91,291.74,7.68,450.69,71.298,2005.92,23.06,458.85,81.8,112.14,51.9,49.31,3126.57,29.52,1755.23,28.11,309.34,151.24,51.96,18.17,506.36,125.83,11.4,20.86,116.71,23.82,254.38,22972.68,54.72,4019.27,7224.53,1408.71,33.89,NA,117.86,40.008,29.135,19.19,390.6,45,29.569,7.94,158.7,6.031,926.75,16731.82
"3038",2019-10-04,2504.67,1032,182.2,14988,1252.77,66.274,211.96,1145.06,28.252,53.07,75.865,1607.35,27.16,1603.88,1065,46.1,166.51,3092.92,76.22,4717.56,972.99,1025.22,567.16,971.69,90.69,510.76,863.1,149.36,936.69,21.63,NA,70.19,14726.76,NA,9.07,2776.95,5257.15,387.76,6641.81,14686.44,29197.26,25343.48,6532.98,8.61,NA,26640.71,624.61,471.29,248.6,47175,19.64,18.19,NA,199.69,16.223,NA,27.196,12.46,30.18,432.27,7.62,353.53,2737.34,9671.36,13.53,24.44,51.21,317.16,76.84,NA,27.52,297.4,394.36,103.56,18.76,42.36,1560.79,23.25,352.04,67.76,75.78,74.26,1108.64,NA,120.2,297.91,109.64,61.51,10.85,NA,56.342,37.74,88.8,105.14,348.86,42873.95,499.15,46.92,1145.18,16071.72,26169.15,43478.6,NA,3672.8,14561.7,142.13,2811.09,340.52,225.69,114.64,190.66,2534.09,282,122.04,27.31,785.12,51.41,682.65,84.999,166,80.696,127.28,44.59,168,79.12,7.91,291.09,7.71,454.03,71.991,1991.55,NA,464.89,85.8,114.69,53.24,49.9,3176.6,29.52,1773.7,27.16,315.58,159.07,51.96,18.3,525.29,127.03,11.36,NA,132.41,21.82,254.38,22943.84,54.03,4031.2,7099.85,1412.76,33.24,1459.77,117.86,39.865,28.681,18.89,NA,45.16,28.487,8.42,158.38,6.3954,863.27,16830.31
"3039",2019-10-07,2504.67,1036.8,187.91,15400,1252.77,66.274,209.06,1135.1,28.252,53.07,75.865,1612.62,26.28,1600.27,1050,46.49,179.83,3132.59,77.908,4717.56,965.96,1014.71,571.95,951.99,90.04,516.13,853.95,149.36,939.55,21.56,9.52,70.76,14791.6,184.04,9.07,2812.37,5236.57,371.51,6532.63,14567.86,29299.34,25239.4,6624.44,7.83,13.75,26653.83,641.34,469.17,244.04,47012.5,18.87,18.86,487.91,200.43,16.679,NA,27.196,12.67,27.57,423.89,7.62,341.94,2741.52,9836.03,13.53,24.26,51.21,317.96,76.46,120.79,26.93,298.78,387.08,107.14,18.76,41.44,1565.26,23.86,353.33,67.76,74.86,74.26,1108.64,NA,120.2,298.94,107.29,60.39,10.87,NA,56.034,37.39,90.9,105.14,347.73,42411.13,514.05,46.77,1117.91,16298.79,25907.91,43378.3,NA,3628.66,15231.07,143.33,2839.13,344.58,225.69,113.5,185.98,2494.75,282,123.17,28.31,785.12,48.53,691.97,89.237,169.07,73.745,127.28,44.43,168,78.48,7.98,291.09,7.83,434,70.845,2028.91,26.47,461.87,87.6,115.96,56.67,49.9,3176.6,30,1766.31,28.77,310.22,151.24,51.76,18.3,528.84,123.44,11.44,20.46,163.47,21.62,251.88,22684.32,54.49,4023.25,7224.53,1412.76,32.6,1510.1,114.26,38.293,28.681,19.39,389.42,44.51,29.569,8.12,161.3,NA,869.62,16830.31
"3040",2019-10-08,2469.27,1039.2,185.32,15124,1233.24,66.274,213.11,1155.01,NA,53.07,79.854,1683.76,26.28,1603.88,NA,46.49,174.83,3154.42,79.439,4640.23,972.99,1025.22,568.36,960.75,90.69,517.48,855.48,144.91,942.4,21.88,9.52,70.95,14671.19,180.7,9.07,2791.12,5269.5,378.47,6702.47,14898.18,29728.11,25629.7,6624.44,7.44,13.75,26798.19,628.33,450.11,271.37,46512.5,21.59,19.52,NA,204.92,16.766,NA,27.196,12.46,28.8,424.82,7.9,343.6,2706.73,9956.78,13.53,25.19,50.19,325.96,76.84,NA,26.93,298.78,392.9,105.35,20.04,41.44,1578.67,25.94,353.76,66.43,77.97,73.82,1090.8,NA,118.2,325.64,110,60.27,11.71,NA,56.034,37.39,NA,105.14,348.86,43147.43,506.6,47.08,1131.54,16637.6,26384.95,43278.01,30040.14,3624.24,15537.71,143.33,2865.42,344.58,225.69,113.5,186.76,2500.97,290.4,122.04,27.31,789.98,49.01,701.28,90.353,169.07,72.352,127.28,45.99,168,78.48,7.98,289.78,NA,454.03,72.222,2069.15,26.9,469.11,86.6,121.06,50.63,50.04,3221.63,NA,1766.31,28.58,324.49,170.14,51.35,18.24,518.2,122.84,11.44,20.66,163.14,22.02,254.38,22415.18,57.72,4063.04,7322.95,1412.76,31.63,1496.68,113.81,38.293,28.681,20.2,382.31,43.21,29.569,8.12,161.3,NA,926.75,16990.37
"3041",2019-10-09,2478.12,1040.4,186.88,15180,1233.24,65.883,209.64,NA,28.252,53.07,79.854,1681.13,24.53,1571.37,1035,47.25,174.83,3154.42,79.439,4698.23,972.99,1027.86,555.19,962.94,90.69,517.48,849.38,148.47,950.97,21.3,NA,70.95,14606.36,170.14,9,2762.78,5211.87,377.31,6926.9,14906.65,29340.18,25369.5,6598.31,7.16,13.75,27362.5,658.07,451.16,264.92,46625,18.96,18.86,NA,219.13,16.315,NA,27.196,12.56,30.04,428.54,7.9,332,2788.83,9956.78,13.53,24.63,50.7,322.76,76.84,NA,27.33,298.78,394.36,105.58,20.36,45.5,1556.31,28.14,372.65,66.43,78.31,69.2,1097.66,NA,119.54,321.53,109.82,60.89,10.93,NA,56.133,37.39,86.69,105.14,348.86,43336.77,499.15,47.71,1145.18,16525.87,25941.98,43027.27,30040.14,3586.72,15002.96,142.13,2842.64,343.57,225.69,113.5,187.54,2484.4,289.2,123.17,26.64,788.77,48.53,701.28,90.353,166.76,74.673,127.28,45.99,168,86.2,7.98,283.27,7.86,454.03,71.067,2028.91,27.97,470.93,86.4,136.1,55.18,49.9,3141.58,30.15,1766.31,28.58,322.7,163.69,50.95,19.18,508.73,117.45,11.4,21.45,184.39,21.62,254.38,22895.78,57.26,4015.29,7244.21,1400.62,29.05,1526.88,113.36,38.579,28.681,20.2,384.68,44.02,29.296,8.12,161.13,NA,895.01,16990.37
"3042",2019-10-10,2478.12,1040.4,185.84,15540,1244.4,67.066,209.06,1145.06,NA,55.38,79.854,1594.17,26.11,1614.72,1035,47.25,175.66,2997.69,79.439,4678.9,965.96,1035.74,545.62,954.18,90.69,518.82,847.85,151.14,939.55,21.28,NA,69.43,14430.38,171.25,8.93,2776.95,5269.5,377.31,6744.93,15059.1,29074.75,25499.6,6676.71,7.16,NA,27296.88,652.49,NA,261.12,46537.5,20.74,18.86,NA,234.84,16.038,NA,27.196,NA,27.84,434.13,7.9,338.63,2866.76,10099.49,13.53,NA,51.89,321.16,76.84,NA,26.64,312.68,391.45,104.68,19.72,NA,1574.2,25.57,356.34,NA,76.12,73.82,1096.29,NA,118.88,320.5,107.11,60.39,10.83,NA,60.226,40.31,87.48,104.92,352.27,42894.99,484.25,47.24,1145.18,16493.42,25976.06,42876.82,30679.29,3633.07,14778.59,151.69,2807.58,339.5,225.69,116.91,197.69,2480.26,292.8,124.3,27.31,786.33,49.01,704.39,91.468,168.67,72.816,125.54,45.06,166.6,86.2,7.98,286.53,8.08,457.36,71.991,1982.93,28.18,467.3,83.4,139.92,52.34,49.75,3171.6,27.72,1766.31,29.25,321.82,172.91,50.95,18.03,513.46,120.44,11.24,21.45,173.93,22.22,254.38,22155.66,58.19,3995.39,7467.31,1408.71,30.98,1526.88,107.06,38.293,28.681,20.2,378.76,43.04,28.224,8.12,161.13,NA,914.05,17014.99
"3043",2019-10-11,2509.09,1048.8,185.84,15984,1244.4,65.883,208.48,NA,NA,53.53,79.854,1594.17,26.11,1643.62,1027.5,47.25,174.83,3035.38,76.386,4659.56,957.75,1064.65,570.75,956.37,94.63,514.79,853.95,144.02,NA,24.2,NA,70.95,14921.27,175.14,9.07,2784.03,5269.5,374.99,7036.08,15414.83,30320.23,25967.96,6768.17,7.16,NA,27441.24,646.92,465.99,251.25,47450,18.87,17.35,NA,258.02,16.223,97.38,27.196,12.46,29.42,434.13,7.9,335.32,2872.33,10143.4,12.69,24.57,52.91,325.96,77.21,NA,28.11,318.24,389.99,104.68,18.92,NA,1609.98,26.37,356.34,65.9,76.79,73.38,1123.73,NA,118.2,323.59,107.11,60.89,11.4,NA,61.91,40.31,92.75,105.14,352.27,42768.77,497.66,47.55,1167.9,16579.93,26714.34,NA,30318.74,3719.15,15204.9,139.75,2925,343.57,225.69,116.91,207.07,2556.86,288,126.56,26.14,783.9,51.89,710.58,NA,167.91,72.816,126.41,45.06,163.8,86.84,8,280.02,7.83,460.7,72.907,2011.67,28.18,454.02,87,141.45,51.52,49.75,3251.63,27.48,1846.79,28.49,316.46,162.3,50.95,19.18,528.84,124.03,10.6,20.86,163.47,20.82,254.38,22780.44,59.11,4106.81,7454.19,1408.71,30.18,1506.75,116.06,37.436,28.681,20.2,379.95,43.04,28.896,8.12,163.24,5.7721,888.66,16842.62
"3044",2019-10-14,2504.67,1074,185.84,15716,1249.98,67.849,NA,1145.06,27.806,NA,NA,1617.89,NA,1650.84,1020,47.44,174.83,3083,NA,NA,958.92,1064.65,571.95,960.75,95.06,521.51,852.43,NA,NA,23.45,NA,69.62,15004.63,180.7,8.93,2755.7,5314.79,381.95,6957.22,15423.3,30626.49,25759.8,6781.23,7.25,NA,27165.65,646.92,450.11,253.53,45875,NA,18.02,NA,244.57,16.223,NA,26.955,13.29,28.12,443.45,7.84,333.66,2922.43,10099.49,NA,NA,52.4,319.56,77.96,NA,28.3,311.3,388.54,103.12,NA,43.47,1592.09,26.43,370.07,NA,76.12,66.79,1133.34,NA,122.7,326.67,108.2,60.89,10.39,339.36,57.709,39.02,88.8,107.5,352.27,42537.36,490.21,47.71,1154.27,16615.97,26441.74,42876.82,NA,3637.49,14991.74,142.13,2900.47,342.55,225.69,124.85,215.67,2519.6,267.6,126,26.14,789.98,54.29,704.39,NA,165.23,69.568,124.67,45.68,161,85.55,8.02,NA,NA,NA,71.298,1997.3,28.18,452.81,87,138.39,53.31,49.75,3226.62,27.84,1852.98,28.39,315.58,167.83,51.96,19.18,535.94,122.84,10.92,20.86,153.66,22.02,254.38,23357.16,58.88,4067.02,7532.93,1416.81,33.57,1674.54,115.16,37.436,NA,NA,372.85,NA,28.896,8.12,181.05,NA,888.66,17125.8
"3045",2019-10-15,2482.54,1068,185.84,15728,1247.19,67.066,208.48,1174.93,NA,51.23,79.854,1673.22,26.11,1650.84,1005,46.68,175.66,3126.64,79.439,4659.56,957.75,1077.8,571.95,923.54,96.81,526.89,850.9,152.91,913.84,23.16,NA,69.43,14995.36,190.15,8.93,2776.95,5281.85,383.12,7278.7,15956.89,30218.14,25499.6,6820.43,7.17,NA,27690.59,646.92,460.7,248.22,45850,20.91,16.69,NA,242.32,15.951,NA,27.668,NA,28.19,440.65,NA,341.12,2964.18,10187.31,12.13,23.32,52.23,319.56,77.96,NA,27.42,311.3,391.45,103.56,19.72,NA,1596.56,27.16,397.55,65.9,75.78,66.57,1077.08,NA,124.7,318.45,108.2,61.02,10.69,NA,59.284,39.02,85.9,107.5,353.41,42663.58,497.66,47.24,1136.09,16497.03,26487.18,42876.82,30187.63,3814.06,15818.18,140.94,3021.4,347.63,225.69,123.72,217.23,2608.62,265.2,132.78,26.14,789.98,54.77,679.55,NA,165.23,70.032,124.67,45.37,168,84.91,8.41,282.62,7.5,464.04,71.298,1977.19,28.18,437.72,88.4,130.24,52.94,49.75,3176.6,25.08,1910.76,27.73,316.46,172.91,52.58,17.9,520.56,122.84,10.52,21.45,150.39,NA,256.87,23722.42,58.88,3958.78,7480.44,1412.76,33.89,1614.13,112.46,38.436,27.764,19.39,371.66,NA,28.896,NA,182.67,5.6666,888.66,16522.52
"3046",2019-10-16,2500.24,1066.8,184.8,15348,1249.98,67.458,203.85,NA,27.587,55.38,81.853,1712.75,25.4,1658.07,NA,46.68,176.5,3194.09,79.439,4659.56,963.61,1064.65,568.36,916.97,94.63,526.89,853.95,154.69,939.55,24.2,10.02,69.43,14912.01,NA,8.93,2776.95,5475.34,380.79,7400.01,16380.38,30075.21,25343.48,6820.43,7.44,13.75,28031.8,646.92,455.4,254.29,46387.5,NA,18.02,NA,243.07,NA,NA,28.141,13.29,29.42,437.86,NA,341.12,3022.63,10439.8,12.13,24.57,51.72,325.96,77.96,NA,26.84,305.73,388.54,108.26,19.72,NA,1596.56,26.55,389.39,NA,74.94,63.93,1024.94,338.02,126.03,318.45,108.02,60.89,10.61,NA,65.894,38.79,94.06,110.51,352.27,42937.07,497.66,46.77,1154.27,16435.75,26157.79,NA,30171.24,3875.87,15762.08,142.13,3066.96,352.72,225.69,120.31,215.67,2662.45,246,133.34,26.14,786.33,55.25,682.65,91.692,161,72.352,NA,44.74,166.6,88.77,8.43,280.02,NA,464.04,71.298,1991.55,28.82,446.78,87,128.71,53.61,49.6,3151.58,26.04,1902.5,27.63,321.82,167.83,52.58,19.18,519.38,122.84,10.4,21.64,158.23,NA,256.87,23164.92,57.49,3995.39,7467.31,1412.76,41.96,1627.55,113.81,38.293,28.681,18.58,363.38,44.84,29.569,8.12,181.05,5.7146,888.66,16891.87
"3047",2019-10-17,2504.67,1071.6,184.8,15616,1247.19,NA,207.9,1145.06,NA,50.77,79.854,1718.02,24.88,1658.07,1027.5,46.68,179.83,3344.87,79.439,4717.56,965.96,1059.4,580.32,936.67,97.69,510.76,853.95,157.36,933.83,25.36,10.02,69.43,15097.25,183.48,8.93,2762.78,5434.18,381.95,7709.36,16304.15,30606.07,25577.66,6807.37,7.16,NA,28241.78,641.34,452.22,239.87,47325,NA,17.52,NA,237.83,15.951,NA,NA,12.67,28.19,436,NA,341.12,3111.69,10516.65,12.69,NA,50.87,332.34,78.71,NA,27.81,315.47,388.54,109.15,19.56,41.44,1601.03,26.49,385.53,NA,74.1,66.57,1033.17,342.85,126.2,312.29,106.39,60.52,10.22,NA,66.003,38.79,87.74,110.51,352.27,43147.43,497.66,46.77,1149.72,16338.44,26237.29,43052.34,29302.65,3853.79,15672.34,138.55,3072.22,354.75,225.69,122.58,218.79,2625.19,255.6,131.08,25.98,787.55,55.25,677.58,NA,164.84,71.888,NA,44.74,NA,89.41,8.07,279.36,7.37,470.72,72.222,1985.81,27.11,448.59,87.2,141.19,61.89,49.75,3151.58,NA,1762.19,27.44,320.03,172.91,53.39,19.11,513.46,123.44,10.56,21.64,150.39,22.02,256.87,22559.36,56.9,4134.67,7487,1408.71,45.51,1610.78,115.16,38.579,28.681,18.18,358.64,45.65,29.569,NA,182.02,5.8201,875.97,16891.87
"3048",2019-10-18,2517.94,1052.4,185.84,15656,1249.98,68.641,207.32,NA,NA,55.38,81.453,1718.02,25.23,1661.68,997.5,46.68,175.66,3455.97,78.415,4640.23,975.34,1046.26,594.68,899.46,95.5,521.51,853.95,157.36,NA,24.95,NA,68.48,14865.69,175.7,8.93,2734.44,5310.67,378.47,7454.6,16016.18,30585.66,25603.68,6546.05,7.16,NA,27953.06,645.06,467.05,235.31,47050,NA,17.35,NA,238.58,NA,NA,NA,13.08,27.43,436.93,NA,343.6,3022.63,10319.05,12.6,24.38,50.19,325.96,78.71,127.82,28.7,314.07,392.9,108.26,19.88,NA,1596.56,25.39,374.37,65.9,74.44,62.83,1009.85,342.85,127.03,325.64,107.65,61.02,10.43,NA,68.728,38.44,87.48,116.1,352.27,43967.9,497.66,46.77,1140.63,16334.83,26055.57,43328.16,29499.31,3752.26,15380.65,142.13,2939.03,352.72,228.2,116.91,219.57,2558.93,258,128.26,25.98,789.98,54.77,668.35,NA,164.84,74.209,124.67,46.14,172.2,88.13,8.12,281.32,7.65,474.06,71.298,1982.93,27.11,457.04,85.8,138.14,59.28,49.6,3106.57,26.4,1774.57,27.92,326.27,160,50.44,18.17,515.83,116.84,11.16,21.64,143.85,20.82,251.88,22588.2,60.54,4154.57,7532.93,1388.47,46.47,1627.55,114.7,38.579,28.681,18.18,350.36,45,29.569,6.13,190.44,NA,875.97,16879.56
